ablation,video_file,video_timestamp_sec,prediction,ground_truth,combined_score,image_score,sensor_boost,correct
ablation2b,flood_video_20251005_145939.mp4,15.5,0,0,0.04998355668638799,0.04998355668638799,0.0,True
ablation2b,flood_video_20251005_145939.mp4,11.5,0,0,0.06566623584854704,0.06566623584854704,0.0,True
ablation2b,flood_video_20251005_145939.mp4,11.0,0,0,0.11788367403869479,0.11788367403869479,0.0,True
ablation2b,flood_video_20251005_145939.mp4,14.5,0,0,0.0,0.0,0.0,True
ablation2b,flood_video_20251005_145939.mp4,25.5,0,0,0.0,0.0,0.0,True
ablation2b,flood_video_20251005_145939.mp4,7.0,0,0,0.023808940725011163,0.023808940725011163,0.0,True
ablation2b,flood_video_20251005_145939.mp4,29.5,0,0,0.0,0.0,0.0,True
ablation2b,flood_video_20251005_145939.mp4,25.0,0,0,0.0,0.0,0.0,True
ablation2b,flood_video_20251005_145939.mp4,17.5,0,0,0.09616495627789602,0.09616495627789602,0.0,True
ablation2b,flood_video_20251005_145939.mp4,2.5,0,0,0.20437685524684038,0.20437685524684038,0.0,True
ablation2b,flood_video_20251005_145939.mp4,21.5,0,0,0.07591709742866462,0.07591709742866462,0.0,True
ablation2b,flood_video_20251005_145939.mp4,6.0,0,0,0.10630627295370164,0.10630627295370164,0.0,True
ablation2b,flood_video_20251005_145939.mp4,5.5,0,0,0.0,0.0,0.0,True
ablation2b,flood_video_20251005_145939.mp4,20.0,0,0,0.0,0.0,0.0,True
ablation2b,flood_video_20251005_145939.mp4,2.0,0,0,0.0,0.0,0.0,True
ablation2b,flood_video_20251005_145939.mp4,16.0,0,0,0.0,0.0,0.0,True
ablation2b,flood_video_20251005_145939.mp4,23.5,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,12.0,0,0,0.04061999347326076,0.04061999347326076,0.0,True
ablation3,flood_video_20251005_145739.mp4,8.0,2,2,0.6908678114372799,0.6908678114372799,0.0,True
ablation3,flood_video_20251005_145739.mp4,26.5,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,29.5,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,21.0,0,0,0.0012688768106959912,0.0012688768106959912,0.0,True
ablation3,flood_video_20251005_145739.mp4,17.5,0,0,0.1060019906552557,0.1060019906552557,0.0,True
ablation3,flood_video_20251005_145739.mp4,2.5,2,2,0.6149011186683597,0.6149011186683597,0.0,True
ablation3,flood_video_20251005_145739.mp4,23.0,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,0.5,0,2,0.2931919054580275,0.2931919054580275,0.0,False
ablation3,flood_video_20251005_145739.mp4,19.5,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,4.0,1,2,0.31880771473154346,0.31880771473154346,0.0,False
ablation3,flood_video_20251005_145739.mp4,15.5,0,1,0.027308987266238732,0.027308987266238732,0.0,False
ablation3,flood_video_20251005_145739.mp4,28.5,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,6.0,2,2,0.934631151194225,0.934631151194225,0.0,True
ablation3,flood_video_20251005_145739.mp4,13.5,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,25.0,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,10.0,0,2,0.07904155363354037,0.07904155363354037,0.0,False
ablation3,flood_video_20251005_145739.mp4,24.0,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,8.5,1,2,0.5983487871919956,0.5983487871919956,0.0,False
ablation3,flood_video_20251005_145739.mp4,29.0,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,3.5,1,2,0.516910001695868,0.516910001695868,0.0,False
ablation3,flood_video_20251005_145739.mp4,19.0,0,0,0.0028496827365264384,0.0028496827365264384,0.0,True
ablation3,flood_video_20251005_145739.mp4,16.0,0,0,0.029506047977672034,0.029506047977672034,0.0,True
ablation3,flood_video_20251005_145739.mp4,29.5,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,6.0,2,2,0.934631151194225,0.934631151194225,0.0,True
ablation3,flood_video_20251005_145739.mp4,21.5,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,13.5,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_145739.mp4,11.0,0,1,0.0,0.0,0.0,False
ablation3,flood_video_20251005_145739.mp4,0.5,0,2,0.2931919054580275,0.2931919054580275,0.0,False
ablation3,flood_video_20251005_145739.mp4,26.5,0,0,0.0,0.0,0.0,True
ablation3,flood_video_20251005_150257.mp4,13.5,2,2,0.9062480196489392,0.7962480196489392,0.11,True
ablation3,flood_video_20251005_150257.mp4,24.0,0,0,0.1289413736980855,0.0189413736980855,0.11,True
ablation3,flood_video_20251005_150257.mp4,6.0,0,2,0.22341341575057655,0.11341341575057656,0.11,False
ablation3,flood_video_20251005_150257.mp4,28.0,0,1,0.11,0.0,0.11,False
ablation3,flood_video_20251005_150257.mp4,9.5,2,2,0.6939700581501067,0.5839700581501067,0.11,True
ablation3,flood_video_20251005_150257.mp4,19.0,2,2,1.232498399501549,1.122498399501549,0.11,True
ablation3,flood_video_20251005_150257.mp4,0.5,0,1,0.1305262640801692,0.020526264080169204,0.11,False
ablation3,flood_video_20251005_150257.mp4,15.5,1,2,0.58349893495383,0.47349893495382994,0.11,False
ablation3,flood_video_20251005_150257.mp4,22.5,0,1,0.23561277230306577,0.12561277230306575,0.11,False
ablation3,flood_video_20251005_150257.mp4,4.0,1,1,0.3891375240480358,0.2791375240480358,0.11,True
ablation3,flood_video_20251005_150257.mp4,2.0,0,0,0.11,0.0,0.11,True
ablation3,flood_video_20251005_150257.mp4,21.0,0,1,0.13185687375565883,0.021856873755658836,0.11,False
ablation3,flood_video_20251005_150257.mp4,17.5,2,2,0.9643381477552915,0.8543381477552915,0.11,True
ablation3,flood_video_20251005_150257.mp4,29.5,0,2,0.21672301949571274,0.10672301949571274,0.11,False
ablation3,flood_video_20251005_150257.mp4,8.0,1,2,0.4261279561953392,0.31612795619533923,0.11,False
ablation3,flood_video_20251005_150257.mp4,26.0,0,1,0.11,0.0,0.11,False
ablation3,flood_video_20251005_150257.mp4,11.5,2,2,0.8141418529097812,0.7041418529097813,0.11,True
ablation3,flood_video_20251005_150218.mp4,4.5,2,2,1.1017628090400362,0.9917628090400361,0.11,True
ablation3,flood_video_20251005_150218.mp4,19.0,2,2,2.9009366374662795,2.7909366374662796,0.11,True
ablation3,flood_video_20251005_150218.mp4,8.5,2,2,0.6757920035982116,0.5657920035982116,0.11,True
ablation3,flood_video_20251005_150218.mp4,13.0,2,2,2.5737327324470094,2.4637327324470095,0.11,True
ablation3,flood_video_20251005_150218.mp4,21.5,2,2,1.5304533040183992,1.420453304018399,0.11,True
ablation3,flood_video_20251005_150218.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation3,flood_video_20251005_150218.mp4,25.5,2,2,0.741153255360195,0.6311532553601951,0.11,True
ablation3,flood_video_20251005_150218.mp4,27.5,0,1,0.11,0.0,0.11,False
ablation3,flood_video_20251005_150218.mp4,0.5,1,2,0.46176757725377454,0.35176757725377455,0.11,False
ablation3,flood_video_20251005_150218.mp4,23.5,2,2,1.7731643510928043,1.6631643510928042,0.11,True
ablation3,flood_video_20251005_150218.mp4,11.0,2,2,2.4542055289737834,2.3442055289737835,0.11,True
ablation3,flood_video_20251005_150218.mp4,15.0,2,2,2.81413040933397,2.70413040933397,0.11,True
ablation3,flood_video_20251005_150218.mp4,17.0,2,2,1.212800939586875,1.102800939586875,0.11,True
ablation3,flood_video_20251005_150218.mp4,2.5,0,2,0.11,0.0,0.11,False
ablation3,flood_video_20251005_150218.mp4,6.5,2,2,0.8462443804740907,0.7362443804740907,0.11,True
ablation3,flood_video_20251005_150218.mp4,17.0,2,2,1.212800939586875,1.102800939586875,0.11,True
ablation3,flood_video_20251005_150218.mp4,21.0,2,2,2.3481847547366375,2.2381847547366376,0.11,True
ablation3,flood_video_20251005_150218.mp4,2.0,0,2,0.11,0.0,0.11,False
ablation3,flood_video_20251005_150218.mp4,29.0,0,0,0.11,0.0,0.11,True
ablation3,flood_video_20251005_150218.mp4,10.5,2,2,1.0920418590497811,0.982041859049781,0.11,True
ablation3,flood_video_20251005_150218.mp4,27.0,0,1,0.11,0.0,0.11,False
ablation3,flood_video_20251005_150218.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation3,flood_video_20251005_150218.mp4,8.5,2,2,0.6757920035982116,0.5657920035982116,0.11,True
ablation3,flood_video_20251005_150218.mp4,0.5,1,2,0.46176757725377454,0.35176757725377455,0.11,False
ablation3,flood_video_20251005_150218.mp4,12.5,2,2,3.0340369628965336,2.9240369628965337,0.11,True
ablation3,flood_video_20251005_150218.mp4,6.5,2,2,0.8462443804740907,0.7362443804740907,0.11,True
ablation3,flood_video_20251005_150218.mp4,25.0,2,2,1.1984030797827736,1.0884030797827735,0.11,True
ablation3,flood_video_20251005_150218.mp4,14.5,2,2,2.8278238246107232,2.7178238246107234,0.11,True
ablation3,flood_video_20251005_150218.mp4,19.0,2,2,2.9009366374662795,2.7909366374662796,0.11,True
ablation3,flood_video_20251005_150218.mp4,23.0,2,2,1.5300098857067264,1.4200098857067263,0.11,True
ablation3,flood_video_20251005_150218.mp4,4.5,2,2,1.1017628090400362,0.9917628090400361,0.11,True
ablation3,flood_video_20251005_145739.mp4,12.5,0,0,0.11,0.0,0.11,True
ablation3,flood_video_20251005_145739.mp4,17.0,0,0,0.11,0.0,0.11,True
ablation3,flood_video_20251005_145739.mp4,23.0,0,0,0.11,0.0,0.11,True
ablation3,flood_video_20251005_145739.mp4,4.5,0,2,0.2723509377329176,0.16235093773291756,0.11,False
ablation3,flood_video_20251005_145739.mp4,21.0,0,0,0.11126887681069599,0.0012688768106959912,0.11,True
ablation3,flood_video_20251005_145739.mp4,8.5,2,2,0.7083487871919956,0.5983487871919956,0.11,True
ablation3,flood_video_20251005_145739.mp4,25.0,0,0,0.11,0.0,0.11,True
ablation3,flood_video_20251005_145739.mp4,2.5,2,2,0.7249011186683597,0.6149011186683597,0.11,True
ablation3,flood_video_20251005_145739.mp4,27.0,0,0,0.11,0.0,0.11,True
ablation3,flood_video_20251005_145739.mp4,6.5,2,2,1.0238798589940534,0.9138798589940533,0.11,True
ablation3,flood_video_20251005_145739.mp4,10.5,0,2,0.11,0.0,0.11,False
ablation3,flood_video_20251005_145739.mp4,15.0,0,1,0.12062172863438199,0.010621728634381994,0.11,False
ablation3,flood_video_20251005_145739.mp4,19.0,0,0,0.11284968273652644,0.0028496827365264384,0.11,True
ablation3,flood_video_20251005_145739.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation3,flood_video_20251005_145739.mp4,0.5,1,2,0.40319190545802747,0.2931919054580275,0.11,False
ablation3,flood_video_20251005_145939.mp4,20.0,0,0,-0.05858097072890433,0.021419029271095673,-0.08,True
ablation3,flood_video_20251005_145939.mp4,2.5,0,0,-0.08,0.0,-0.08,True
ablation3,flood_video_20251005_145939.mp4,24.0,0,0,0.07309830126102675,0.15309830126102675,-0.08,True
ablation3,flood_video_20251005_145939.mp4,4.0,0,0,-0.08,0.0,-0.08,True
ablation3,flood_video_20251005_145939.mp4,10.0,0,0,-0.08,0.0,-0.08,True
ablation3,flood_video_20251005_145939.mp4,14.0,0,0,-0.08,0.0,-0.08,True
ablation3,flood_video_20251005_145939.mp4,16.0,0,0,-0.08,0.0,-0.08,True
ablation3,flood_video_20251005_145939.mp4,29.5,0,0,-0.07910823767809895,0.0008917623219010522,-0.08,True
ablation3,flood_video_20251005_145939.mp4,8.0,0,0,-0.07821932819415976,0.0017806718058402421,-0.08,True
ablation3,flood_video_20251005_145939.mp4,28.0,0,0,-0.08,0.0,-0.08,True
ablation3,flood_video_20251005_145939.mp4,12.0,0,0,-0.08,0.0,-0.08,True
ablation3,flood_video_20251005_145939.mp4,18.0,0,0,-0.08,0.0,-0.08,True
ablation3,flood_video_20251005_145939.mp4,22.0,0,0,-0.07845708448629525,0.0015429155137047534,-0.08,True
ablation3,flood_video_20251005_145939.mp4,0.5,0,0,-0.07193942738302314,0.008060572616976855,-0.08,True
ablation3,flood_video_20251005_145939.mp4,26.0,0,0,-0.06834293479763248,0.01165706520236752,-0.08,True
ablation3,flood_video_20251005_145939.mp4,6.0,0,0,-0.08,0.0,-0.08,True
ablation3b,flood_video_20251005_145739.mp4,21.0,0,0,0.003944762818093503,0.003944762818093503,0.0,True
ablation3b,flood_video_20251005_145739.mp4,25.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,2.5,2,2,0.6286791472342592,0.6286791472342592,0.0,True
ablation3b,flood_video_20251005_145739.mp4,6.5,0,2,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,7.5,0,2,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,3.5,1,2,0.35479289975005135,0.35479289975005135,0.0,False
ablation3b,flood_video_20251005_145739.mp4,26.0,0,0,0.010376767442280504,0.010376767442280504,0.0,True
ablation3b,flood_video_20251005_145739.mp4,22.5,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,16.0,0,0,0.04878940039460018,0.04878940039460018,0.0,True
ablation3b,flood_video_20251005_145739.mp4,12.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,12.5,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,16.5,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,14.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,10.0,0,2,0.13292801623031575,0.13292801623031575,0.0,False
ablation3b,flood_video_20251005_145739.mp4,28.5,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,18.0,0,0,0.047567284745194435,0.047567284745194435,0.0,True
ablation3b,flood_video_20251005_145739.mp4,19.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,29.5,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,11.0,0,1,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,15.0,0,1,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,8.0,0,2,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,1.0,0,2,0.2808218225690403,0.2808218225690403,0.0,False
ablation3b,flood_video_20251005_145739.mp4,27.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,19.5,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,4.0,0,2,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,23.5,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,24.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,6.0,0,2,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,20.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,28.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,2.0,2,2,0.7189432989555231,0.7189432989555231,0.0,True
ablation3b,flood_video_20251005_145739.mp4,9.5,1,2,0.3251906598437064,0.3251906598437064,0.0,False
ablation3b,flood_video_20251005_145739.mp4,8.0,0,2,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,15.5,0,1,0.0313887690745106,0.0313887690745106,0.0,False
ablation3b,flood_video_20251005_145739.mp4,11.5,0,1,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,26.0,0,0,0.010376767442280504,0.010376767442280504,0.0,True
ablation3b,flood_video_20251005_145739.mp4,2.0,2,2,0.7189432989555231,0.7189432989555231,0.0,True
ablation3b,flood_video_20251005_145739.mp4,10.5,0,2,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,29.5,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,7.0,0,2,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,21.5,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,25.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,18.0,0,0,0.047567284745194435,0.047567284745194435,0.0,True
ablation3b,flood_video_20251005_145739.mp4,16.5,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,5.5,0,2,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,24.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,20.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,19.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,4.5,0,2,0.0,0.0,0.0,False
ablation3b,flood_video_20251005_145739.mp4,3.5,1,2,0.35479289975005135,0.35479289975005135,0.0,False
ablation3b,flood_video_20251005_145739.mp4,22.5,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,14.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,28.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,27.5,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,9.5,1,2,0.3251906598437064,0.3251906598437064,0.0,False
ablation3b,flood_video_20251005_145739.mp4,13.0,0,0,0.0,0.0,0.0,True
ablation3b,flood_video_20251005_145739.mp4,0.5,0,2,0.17910538066603343,0.17910538066603343,0.0,False
ablation3b,flood_video_20251005_150257.mp4,27.0,0,1,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150257.mp4,8.0,1,2,0.40876024152862334,0.29876024152862335,0.11,False
ablation3b,flood_video_20251005_150257.mp4,12.0,2,2,1.252611874384953,1.142611874384953,0.11,True
ablation3b,flood_video_20251005_150257.mp4,11.0,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150257.mp4,7.5,1,2,0.3164803442218793,0.20648034422187933,0.11,False
ablation3b,flood_video_20251005_150257.mp4,26.0,0,1,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150257.mp4,2.5,0,0,0.1369035610285997,0.02690356102859971,0.11,True
ablation3b,flood_video_20251005_150257.mp4,18.0,2,2,0.9538346791132197,0.8438346791132197,0.11,True
ablation3b,flood_video_20251005_150257.mp4,21.5,0,1,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150257.mp4,20.0,0,2,0.25860754324842383,0.14860754324842382,0.11,False
ablation3b,flood_video_20251005_150257.mp4,16.5,0,2,0.13273492358162123,0.022734923581621238,0.11,False
ablation3b,flood_video_20251005_150257.mp4,2.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_150257.mp4,16.0,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150257.mp4,4.0,1,1,0.31420198639047353,0.20420198639047352,0.11,True
ablation3b,flood_video_20251005_150257.mp4,23.5,0,1,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150257.mp4,1.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_150257.mp4,19.5,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150257.mp4,19.0,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150257.mp4,22.5,0,1,0.11125164519535218,0.0012516451953521772,0.11,False
ablation3b,flood_video_20251005_150257.mp4,3.5,0,0,0.1945555091795257,0.0845555091795257,0.11,True
ablation3b,flood_video_20251005_150257.mp4,15.0,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150257.mp4,25.5,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_150257.mp4,10.0,2,2,0.895408927407349,0.785408927407349,0.11,True
ablation3b,flood_video_20251005_150257.mp4,29.5,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150257.mp4,14.0,2,2,2.470225172875215,2.3602251728752153,0.11,True
ablation3b,flood_video_20251005_150257.mp4,6.5,1,2,0.3500260915818224,0.2400260915818224,0.11,False
ablation3b,flood_video_20251005_150257.mp4,6.0,1,2,0.30648119637993515,0.19648119637993516,0.11,False
ablation3b,flood_video_20251005_150257.mp4,12.5,2,2,0.9016740094187375,0.7916740094187376,0.11,True
ablation3b,flood_video_20251005_150257.mp4,28.5,0,1,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150257.mp4,9.5,2,2,0.754740284565173,0.644740284565173,0.11,True
ablation3b,flood_video_20251005_150257.mp4,24.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_150218.mp4,18.0,2,2,2.596772775063537,2.486772775063537,0.11,True
ablation3b,flood_video_20251005_150218.mp4,25.5,2,2,0.8486339974093721,0.7386339974093721,0.11,True
ablation3b,flood_video_20251005_150218.mp4,3.0,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150218.mp4,21.5,2,2,1.151235442041228,1.041235442041228,0.11,True
ablation3b,flood_video_20251005_150218.mp4,20.5,2,2,1.2185490503504843,1.1085490503504842,0.11,True
ablation3b,flood_video_20251005_150218.mp4,2.0,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150218.mp4,24.5,2,2,1.6492229353164187,1.5392229353164186,0.11,True
ablation3b,flood_video_20251005_150218.mp4,17.0,2,2,2.9280555138476703,2.8180555138476704,0.11,True
ablation3b,flood_video_20251005_150218.mp4,6.0,2,2,1.9025261288659334,1.7925261288659333,0.11,True
ablation3b,flood_video_20251005_150218.mp4,27.5,0,1,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150218.mp4,12.0,2,2,2.2433035196373807,2.133303519637381,0.11,True
ablation3b,flood_video_20251005_150218.mp4,8.0,2,2,1.702471238683249,1.592471238683249,0.11,True
ablation3b,flood_video_20251005_150218.mp4,16.0,2,2,2.264348398906675,2.154348398906675,0.11,True
ablation3b,flood_video_20251005_150218.mp4,15.0,2,2,3.1732425878929083,3.0632425878929084,0.11,True
ablation3b,flood_video_20251005_150218.mp4,7.0,2,2,2.81972920979788,2.7097292097978802,0.11,True
ablation3b,flood_video_20251005_150218.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_150218.mp4,11.0,2,2,2.9930157273091575,2.8830157273091577,0.11,True
ablation3b,flood_video_20251005_150218.mp4,26.5,0,1,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150218.mp4,28.5,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_150218.mp4,14.0,2,2,2.6635097956855582,2.5535097956855584,0.11,True
ablation3b,flood_video_20251005_150218.mp4,10.0,2,2,2.04953971291967,1.9395397129196703,0.11,True
ablation3b,flood_video_20251005_150218.mp4,9.0,2,2,1.7950607490009187,1.6850607490009186,0.11,True
ablation3b,flood_video_20251005_150218.mp4,13.0,2,2,1.9828373472094085,1.8728373472094084,0.11,True
ablation3b,flood_video_20251005_150218.mp4,20.0,2,2,1.461328591094783,1.351328591094783,0.11,True
ablation3b,flood_video_20251005_150218.mp4,5.0,2,2,1.7668676980949387,1.6568676980949386,0.11,True
ablation3b,flood_video_20251005_150218.mp4,1.0,2,2,1.3271073729612273,1.2171073729612272,0.11,True
ablation3b,flood_video_20251005_150218.mp4,23.5,2,2,1.8619843399494274,1.7519843399494273,0.11,True
ablation3b,flood_video_20251005_150218.mp4,22.5,2,2,2.5471922463377914,2.4371922463377915,0.11,True
ablation3b,flood_video_20251005_150218.mp4,0.5,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150218.mp4,4.0,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150218.mp4,19.0,2,2,2.9184030853280625,2.8084030853280626,0.11,True
ablation3b,flood_video_20251005_150218.mp4,20.5,2,2,1.2185490503504843,1.1085490503504842,0.11,True
ablation3b,flood_video_20251005_150218.mp4,17.5,2,2,2.609912629408591,2.499912629408591,0.11,True
ablation3b,flood_video_20251005_150218.mp4,2.5,2,2,2.2372075746877393,2.1272075746877395,0.11,True
ablation3b,flood_video_20251005_150218.mp4,2.0,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150218.mp4,17.0,2,2,2.9280555138476703,2.8180555138476704,0.11,True
ablation3b,flood_video_20251005_150218.mp4,21.5,2,2,1.151235442041228,1.041235442041228,0.11,True
ablation3b,flood_video_20251005_150218.mp4,12.0,2,2,2.2433035196373807,2.133303519637381,0.11,True
ablation3b,flood_video_20251005_150218.mp4,8.5,2,2,2.0052645265107185,1.8952645265107186,0.11,True
ablation3b,flood_video_20251005_150218.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_150218.mp4,26.5,0,1,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150218.mp4,27.5,0,1,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150218.mp4,8.0,2,2,1.702471238683249,1.592471238683249,0.11,True
ablation3b,flood_video_20251005_150218.mp4,11.5,2,2,2.580805120648094,2.470805120648094,0.11,True
ablation3b,flood_video_20251005_150218.mp4,28.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_150218.mp4,6.0,2,2,1.9025261288659334,1.7925261288659333,0.11,True
ablation3b,flood_video_20251005_150218.mp4,14.0,2,2,2.6635097956855582,2.5535097956855584,0.11,True
ablation3b,flood_video_20251005_150218.mp4,24.0,2,2,2.400054412786481,2.290054412786481,0.11,True
ablation3b,flood_video_20251005_150218.mp4,10.0,2,2,2.04953971291967,1.9395397129196703,0.11,True
ablation3b,flood_video_20251005_150218.mp4,9.5,2,2,0.980728030063874,0.870728030063874,0.11,True
ablation3b,flood_video_20251005_150218.mp4,25.0,2,2,2.2443524927957856,2.1343524927957858,0.11,True
ablation3b,flood_video_20251005_150218.mp4,13.0,2,2,1.9828373472094085,1.8728373472094084,0.11,True
ablation3b,flood_video_20251005_150218.mp4,5.5,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150218.mp4,29.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_150218.mp4,23.0,2,2,2.6828018080752996,2.5728018080752997,0.11,True
ablation3b,flood_video_20251005_150218.mp4,20.0,2,2,1.461328591094783,1.351328591094783,0.11,True
ablation3b,flood_video_20251005_150218.mp4,1.0,2,2,1.3271073729612273,1.2171073729612272,0.11,True
ablation3b,flood_video_20251005_150218.mp4,5.0,2,2,1.7668676980949387,1.6568676980949386,0.11,True
ablation3b,flood_video_20251005_150218.mp4,16.0,2,2,2.264348398906675,2.154348398906675,0.11,True
ablation3b,flood_video_20251005_150218.mp4,15.5,2,2,1.9775254296045375,1.8675254296045374,0.11,True
ablation3b,flood_video_20251005_150218.mp4,4.0,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150218.mp4,0.5,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_150218.mp4,19.0,2,2,2.9184030853280625,2.8084030853280626,0.11,True
ablation3b,flood_video_20251005_150218.mp4,23.5,2,2,1.8619843399494274,1.7519843399494273,0.11,True
ablation3b,flood_video_20251005_145739.mp4,3.5,1,2,0.46479289975005134,0.35479289975005135,0.11,False
ablation3b,flood_video_20251005_145739.mp4,22.0,0,0,0.11,0.0,0.11,True
ablation3b,flood_video_20251005_145739.mp4,6.0,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_145739.mp4,8.0,0,2,0.11,0.0,0.11,False
ablation3b,flood_video_20251005_145739.mp4,22.5,0,0,0.11,0.0,0.11,True
